id,name,expansion,color_identity,weight_hb_99,weight_hb_cmd,weight_sb_99,weight_sb_cmd
83859,Bloated Contaminator,ONE,G,27,27,27,27
83860,Branchblight Stalker,ONE,G,9,9,9,9
83861,Cankerbloom,ONE,G,9,9,9,9
83862,Carnivorous Canopy,ONE,G,9,9,9,9
83863,Conduit of Worlds,ONE,G,9,9,9,9
83864,Contagious Vorrac,ONE,G,9,9,9,9
83865,Copper Longlegs,ONE,G,9,9,9,9
83866,Evolved Spinoderm,ONE,G,18,18,18,18
83867,Evolving Adaptive,ONE,G,9,9,9,9
83868,Expand the Sphere,ONE,G,9,9,9,9
83869,Green Sun's Twilight,ONE,G,9,9,9,9
83870,Ichorspit Basilisk,ONE,G,9,9,9,9
83871,Incubation Sac,ONE,G,9,9,9,9
83872,Infectious Bite,ONE,G,18,9,18,9
83873,Lattice-Blade Mantis,ONE,G,9,9,9,9
83874,Maze's Mantle,ONE,G,9,9,9,9
83875,"Nissa, Ascended Animist",ONE,G,27,360,27,240
83876,Noxious Assault,ONE,G,9,9,9,9
83877,Oil-Gorger Troll,ONE,G,9,9,9,9
83878,Paladin of Predation,ONE,G,9,9,9,9
83879,Plague Nurse,ONE,G,9,9,9,9
83880,Predation Steward,ONE,G,9,9,9,9
83881,Rustvine Cultivator,ONE,G,9,9,9,9
83882,Ruthless Predation,ONE,G,9,9,9,9
83883,Skyscythe Engulfer,ONE,G,9,9,9,9
83884,Sylvok Battle-Chair,ONE,G,9,9,9,9
83885,Thirsting Roots,ONE,G,9,9,9,9
83886,"Thrun, Breaker of Silence",ONE,G,27,360,27,240
83887,Titanic Growth,ONE,G,9,6,9,6
83888,Tyrranax Atrocity,ONE,G,9,9,9,9
83889,Tyrranax Rex,ONE,G,18,18,18,18
83890,Tyvar's Stand,ONE,G,9,9,9,9
83891,Unnatural Restoration,ONE,G,9,9,9,9
83892,Venerated Rotpriest,ONE,G,27,18,27,18
83893,Venomous Brutalizer,ONE,G,9,9,9,9
83894,Viral Spawning,ONE,G,9,9,9,9
83895,"Zopandrel, Hunger Dominus",ONE,G,9,360,9,240
83896,"Atraxa, Grand Unifier",ONE,WUBG,18,1440,18,720
83897,Bladehold War-Whip,ONE,WR,18,9,18,9
83898,Cephalopod Sentry,ONE,WU,9,9,9,9
83899,Charforger,ONE,BR,9,9,9,9
83900,Cinderslash Ravager,ONE,RG,9,9,9,9
83901,"Ezuri, Stalker of Spheres",ONE,UG,9,-360,9,9
83902,Glissa Sunslayer,ONE,BG,27,360,27,240
83903,"Jor Kadeen, First Goldwarden",ONE,WR,18,360,18,240
83904,"Kaito, Dancing Shadow",ONE,UB,27,1080,27,720
83905,"Kaya, Intangible Slayer",ONE,WB,36,720,36,480
83906,"Kethek, Crucible Goliath",ONE,BR,9,9,9,9
83907,"Lukka, Bound to Ruin",ONE,RG,27,9,27,27
83908,"Malcator, Purity Overseer",ONE,WU,9,-360,9,-360
83909,"Melira, the Living Cure",ONE,WG,36,9,36,9
83910,"Migloz, Maze Crusher",ONE,RG,27,9,27,27
83911,"Nahiri, the Unforgiving",ONE,WR,18,9,18,9
83912,Necrogen Rotpriest,ONE,BG,9,9,9,9
83913,"Ovika, Enigma Goliath",ONE,UR,9,9,9,9
83914,"Ria Ivor, Bane of Bladehold",ONE,WB,9,9,9,9
83915,Serum-Core Chimera,ONE,UR,9,9,9,9
83916,Slaughter Singer,ONE,WG,36,9,36,9
83917,Tainted Observer,ONE,UG,9,9,9,9
83918,"Tyvar, Jubilant Brawler",ONE,BG,9,9,9,9
83919,"Venser, Corpse Puppet",ONE,UB,18,9,18,18
83920,Vivisection Evangelist,ONE,WB,9,9,9,9
83921,Voidwing Hybrid,ONE,UB,9,9,9,9
83922,Argentum Masticore,ONE,,9,9,9,9
83923,Atraxa's Skitterfang,ONE,,9,9,9,9
83924,Basilica Skullbomb,ONE,W,9,9,9,9
83925,Dross Skullbomb,ONE,B,9,9,9,9
83926,Dune Mover,ONE,,9,9,9,9
83927,The Filigree Sylex,ONE,,27,27,27,27
83928,Furnace Skullbomb,ONE,R,9,9,9,9
83929,"Graaz, Unstoppable Juggernaut",ONE,,9,-360,9,9
83930,Ichorplate Golem,ONE,,9,9,9,9
83931,Maze Skullbomb,ONE,G,9,9,9,9
83932,Mirran Safehouse,ONE,,9,9,9,9
83933,Monument to Perfection,ONE,,9,9,9,9
83934,Myr Convert,ONE,,9,9,9,9
83935,Myr Custodian,ONE,,9,9,9,9
83936,Myr Kinsmith,ONE,,9,9,9,9
83937,Phyrexian Atlas,ONE,,9,9,9,9
83938,Prophetic Prism,ONE,,9,9,9,9
83939,Prosthetic Injector,ONE,,9,9,9,9
83940,Ribskiff,ONE,,9,9,9,9
83941,Soulless Jailer,ONE,,9,9,9,9
83942,Staff of Compleation,ONE,,36,36,36,36
83943,Surgical Skullbomb,ONE,U,9,9,9,9
83944,Sword of Forge and Frontier,ONE,,36,36,36,36
83945,Tablet of Compleation,ONE,,18,18,18,18
83946,Zenith Chronicler,ONE,,27,27,27,27
83947,The Autonomous Furnace,ONE,R,9,9,9,9
83948,Blackcleave Cliffs,ONE,BR,0,0,0,0
83949,Copperline Gorge,ONE,RG,0,0,0,0
83950,Darkslick Shores,ONE,UB,0,0,0,0
83951,The Dross Pits,ONE,B,0,0,0,0
83952,The Fair Basilica,ONE,W,0,0,0,0
83953,The Hunter Maze,ONE,G,0,0,0,0
83954,Mirrex,ONE,,0,0,0,0
83955,The Monumental Facade,ONE,,0,0,0,0
83956,The Mycosynth Gardens,ONE,,0,0,0,0
83957,Razorverge Thicket,ONE,WG,0,0,0,0
83958,Seachrome Coast,ONE,WU,9,9,9,9
83959,The Seedcore,ONE,,0,0,0,0
83960,The Surgical Bay,ONE,U,0,0,0,0
83961,Terramorphic Expanse,ONE,,0,0,0,0
83962,Mite Overseer,ONE,W,18,18,18,18
83963,Serum Sovereign,ONE,U,9,6,9,6
83964,Kinzu of the Bleak Coven,ONE,B,9,9,9,9
83965,"Rhuk, Hexgold Nabber",ONE,R,18,-360,18,-360
83966,Goliath Hatchery,ONE,G,18,18,18,18
83967,Plains,ONE,W,0,0,0,0
83968,Island,ONE,U,0,0,0,0
83969,Swamp,ONE,B,0,0,0,0
83970,Mountain,ONE,R,0,0,0,0
83971,Forest,ONE,G,0,0,0,0
83972,Plains,ONE,W,0,0,0,0
83973,Island,ONE,U,0,0,0,0
83974,Swamp,ONE,B,0,0,0,0
83975,Mountain,ONE,R,0,0,0,0
83976,Forest,ONE,G,0,0,0,0
83977,Plains,ONE,W,0,0,0,0
83978,Island,ONE,U,0,0,0,0
83979,Swamp,ONE,B,0,0,0,0
83980,Mountain,ONE,R,0,0,0,0
83981,Forest,ONE,G,0,0,0,0
84095,A-Buy Your Silence,SNC,W,9,9,9,9
84096,A-Celebrity Fencer,SNC,W,9,9,9,9
84097,A-Speakeasy Server,SNC,W,9,9,9,9
84098,A-Case the Joint,SNC,U,9,9,9,9
84099,A-Psionic Snoop,SNC,U,9,9,9,9
84100,A-Public Enemy,SNC,U,9,9,9,9
84101,A-Sewer Crocodile,SNC,U,9,9,9,9
84102,A-Deal Gone Bad,SNC,B,9,9,9,9
84103,A-Demon's Due,SNC,B,9,9,9,9
84104,A-Graveyard Shift,SNC,B,9,9,9,9
84105,A-Incriminate,SNC,B,9,9,9,9
84106,A-Midnight Assassin,SNC,B,9,9,9,9
84107,A-Revel Ruiner,SNC,B,9,9,9,9
84108,A-Vampire Scrivener,SNC,B,9,9,9,9
84109,A-Exhibition Magician,SNC,R,9,9,9,9
84110,A-Jackhammer,SNC,R,9,9,9,9
84111,A-Pyre-Sledge Arsonist,SNC,R,9,9,9,9
84112,A-Ready to Rumble,SNC,R,9,9,9,9
84113,A-Riveteers Initiate,SNC,BRG,9,9,9,9
84114,A-Sizzling Soloist,SNC,R,9,9,9,9
84115,A-Capenna Express,SNC,G,9,9,9,9
84116,A-Glittermonger,SNC,G,9,9,9,9
84117,A-High-Rise Sawjack,SNC,G,9,9,9,9
84118,A-Most Wanted,SNC,G,9,9,9,9
84119,A-Social Climber,SNC,G,9,9,9,9
84120,A-Warm Welcome,SNC,G,9,9,9,9
84121,A-Cabaretti Charm,SNC,WRG,9,18,9,18
84123,A-Celestial Regulator,SNC,WU,9,9,9,9
84124,A-Civil Servant,SNC,WG,9,9,9,9
84125,A-Forge Boss,SNC,BR,18,18,18,18
84126,A-Glamorous Outlaw,SNC,UBR,9,9,9,9
84128,A-Masked Bandits,SNC,BRG,9,9,9,9
84130,A-Metropolis Angel,SNC,WU,9,9,9,9
84131,"A-Mr. Orfeo, the Boulder",SNC,BRG,9,9,9,9
84133,"A-Queza, Augur of Agonies",SNC,WUB,9,9,9,9
84135,A-Rakish Revelers,SNC,WRG,9,9,9,9
84137,A-Security Rhox,SNC,RG,9,9,9,9
84138,A-Shattered Seraph,SNC,WUB,9,9,9,9
84140,A-Spara's Adjudicators,SNC,WUG,9,9,9,9
84142,A-Stimulus Package,SNC,RG,9,9,9,9
84143,A-Syndicate Infiltrator,SNC,UB,9,9,9,9
84144,A-Ominous Parcel,SNC,,9,9,9,9
84145,A-Paragon of Modernity,SNC,,9,9,9,9
84168,By Elspeth's Command,Y23,W,18,36,18,36
84169,Norn's Disassembly,Y23,W,9,27,9,27
84170,Tawnos Endures,Y23,W,18,18,18,18
84171,Hurkyl's Prodigy,Y23,U,27,27,27,27
84172,Piece It Together,Y23,U,36,45,36,45
84173,Lonely End,Y23,B,27,27,27,27
84174,Penregon Besieged,Y23,B,45,45,45,45
84175,Fallaji Antiquarian,Y23,R,36,36,36,36
84176,Kayla's Kindling,Y23,R,36,36,36,36
84177,Melt Through,Y23,R,27,27,27,27
84178,Tomakul Phoenix,Y23,R,36,36,36,36
84179,Argothian Uprooting,Y23,G,27,27,27,27
84180,Foundry Groundbreaker,Y23,G,36,36,36,36
84181,Legion of Clay,Y23,G,18,27,18,27
84182,Sylvan Smite,Y23,G,27,27,27,27
84183,Argivian Welcome,Y23,WU,27,27,27,27
84184,Assemble the Team,Y23,BG,36,36,36,36
84185,"Crucias, Titan of the Waves",Y23,BR,45,720,45,480
84186,Great Desert Hellion,Y23,BR,27,27,27,27
84187,"Jarsyl, Dark Age Scion",Y23,RG,36,360,36,240
84188,Perilous Iteration,Y23,RG,27,27,27,27
84189,"Raddic, Tal Zealot",Y23,WB,27,360,27,240
84190,"Richlau, Headmaster",Y23,WU,9,-360,9,18
84191,"Rusko, Clockmaker",Y23,UB,36,1800,36,960
84192,Yotian Courier,Y23,UR,36,36,36,36
84193,Forgefire Automaton,Y23,B,36,36,36,36
84195,Gixian Recycler,Y23,B,36,36,36,36
84196,Patchplate Resolute,Y23,W,9,27,9,27
84197,Urza's Construction Drone,Y23,,18,18,18,18
84198,Warzone Duplicator,Y23,U,36,36,36,36
84247,Invasion of Ravnica,MOM,,9,6,9,6
84249,Aerial Boost,MOM,W,9,6,9,6
84250,Alabaster Host Intercessor,MOM,W,9,6,9,6
84251,Alabaster Host Sanctifier,MOM,W,9,6,9,6
84252,Angelic Intervention,MOM,W,9,6,9,6
84253,Archangel Elspeth,MOM,W,27,9,27,27
84254,Attentive Skywarden,MOM,W,9,6,9,6
84255,Bola Slinger,MOM,W,9,6,9,6
84256,Boon-Bringer Valkyrie,MOM,W,18,18,18,18
84257,Cut Short,MOM,W,9,6,9,6
84258,Dusk Legion Duelist,MOM,W,18,18,18,18
84259,Elesh Norn,MOM,W,18,9,18,18
84261,Elspeth's Smite,MOM,W,9,6,9,6
84262,Enduring Bondwarden,MOM,W,9,6,9,6
84263,Golden-Scale Aeronaut,MOM,W,6,6,6,6
84264,Guardian of Ghirapur,MOM,W,18,18,18,18
84265,"Heliod, the Radiant Dawn",MOM,WU,18,-360,18,9
84267,Infected Defector,MOM,W,9,6,9,6
84268,Inspired Charge,MOM,W,9,9,9,9
84269,Invasion of Belenon,MOM,W,9,6,9,6
84271,Invasion of Dominaria,MOM,W,9,6,9,6
84273,Invasion of Gobakhan,MOM,W,9,6,9,6
84275,Invasion of Theros,MOM,WU,18,6,18,6
84277,Kithkin Billyrider,MOM,W,9,6,9,6
84278,Knight of the New Coalition,MOM,W,9,6,9,6
84279,Knight-Errant of Eos,MOM,W,45,27,45,27
84280,Kor Halberd,MOM,W,9,6,9,6
84281,Monastery Mentor,MOM,W,18,18,18,18
84282,Norn's Inquisitor,MOM,W,9,9,9,9
84283,Phyrexian Awakening,MOM,W,9,6,9,6
84284,Phyrexian Censor,MOM,W,9,6,9,6
84285,Progenitor Exarch,MOM,W,36,27,36,27
84286,Realmbreaker's Grasp,MOM,W,9,6,9,6
84287,Scrollshift,MOM,W,9,6,9,6
84288,Seal from Existence,MOM,W,9,6,9,6
84289,Seraph of New Capenna,MOM,WB,9,6,9,6
84291,Sigiled Sentinel,MOM,W,9,6,9,6
84292,Sun-Blessed Guardian,MOM,WR,9,6,9,6
84294,Sunder the Gateway,MOM,W,9,6,9,6
84295,Sunfall,MOM,W,36,36,36,36
84296,Surge of Salvation,MOM,W,9,6,9,6
84297,Swordsworn Cavalier,MOM,W,6,6,6,6
84298,Tarkir Duneshaper,MOM,WG,9,6,9,6
84300,Tiller of Flesh,MOM,W,9,6,9,6
84301,Zhalfirin Lancer,MOM,W,9,6,9,6
84302,Artistic Refusal,MOM,U,9,6,9,6
84303,Assimilate Essence,MOM,U,9,6,9,6
84304,Astral Wingspan,MOM,U,9,6,9,6
84305,Captive Weird,MOM,UR,9,6,9,6
84307,Change the Equation,MOM,U,9,6,9,6
84308,Chrome Host Seedshark,MOM,U,9,6,9,6
84309,Complete the Circuit,MOM,U,9,6,9,6
84310,Corruption of Towashi,MOM,U,9,6,9,6
84311,Disturbing Conversion,MOM,U,9,6,9,6
84312,Ephara's Dispersal,MOM,U,9,6,9,6
84313,Expedition Lookout,MOM,U,9,6,9,6
84314,Eyes of Gitaxias,MOM,U,9,6,9,6
84315,Faerie Mastermind,MOM,U,36,36,36,36
84316,Furtive Analyst,MOM,U,6,6,6,6
84317,Halo-Charged Skaab,MOM,U,9,6,9,6
84318,Invasion of Arcavios,MOM,U,9,6,9,6
84320,Invasion of Kamigawa,MOM,U,9,6,9,6
84322,Invasion of Segovia,MOM,U,9,6,9,6
84324,Invasion of Vryn,MOM,U,9,6,9,6
84326,Jin-Gitaxias,MOM,U,18,9,18,18
84328,Meeting of Minds,MOM,U,9,6,9,6
84329,Moment of Truth,MOM,U,9,6,9,6
84330,Negate,MOM,U,18,18,18,18
84331,Oculus Whelp,MOM,U,6,6,6,6
84332,Omen Hawker,MOM,U,9,6,9,6
84333,Oracle of Tragedy,MOM,U,9,6,9,6
84334,Order of the Mirror,MOM,WU,6,6,6,6
84336,Preening Champion,MOM,U,9,6,9,6
84337,Protocol Knight,MOM,U,6,6,6,6
84338,"Rona, Herald of Invasion",MOM,UB,9,360,9,240
84340,Saiba Cryptomancer,MOM,U,9,6,9,6
84341,See Double,MOM,U,9,6,9,6
84342,Skyclave Aerialist,MOM,UG,9,6,9,6
84344,Stasis Field,MOM,U,9,6,9,6
84345,Temporal Cleansing,MOM,U,6,6,6,6
84346,Thunderhead Squadron,MOM,U,6,6,6,6
84347,Tidal Terror,MOM,U,9,6,9,6
84348,Transcendent Message,MOM,U,9,18,9,18
84349,Wicked Slumber,MOM,U,9,6,9,6
84350,Xerex Strobe-Knight,MOM,U,9,6,9,6
84351,Zephyr Singer,MOM,U,9,6,9,6
84352,Zhalfirin Shapecraft,MOM,U,9,6,9,6
84353,Aetherblade Agent,MOM,UB,9,6,9,6
84355,Archpriest of Shadows,MOM,B,9,6,9,6
84356,"Ayara, Widow of the Realm",MOM,BR,9,-360,9,9
84358,Bladed Battle-Fan,MOM,B,9,6,9,6
84359,Blightreaper Thallid,MOM,BG,9,6,9,6
84361,Bloated Processor,MOM,B,18,6,18,6
84362,Breach the Multiverse,MOM,B,9,6,9,6
84363,Collective Nightmare,MOM,B,9,6,9,6
84364,Compleated Huntmaster,MOM,B,9,6,9,6
84365,Consuming Aetherborn,MOM,B,9,6,9,6
84366,Corrupted Conviction,MOM,B,18,18,18,18
84367,Deadly Derision,MOM,B,9,6,9,6
84368,Dreg Recycler,MOM,B,9,6,9,6
84369,Etched Familiar,MOM,B,9,6,9,6
84370,Etched Host Doombringer,MOM,B,9,6,9,6
84371,Failed Conversion,MOM,B,9,6,9,6
84372,Final Flourish,MOM,B,9,6,9,6
84373,Flitting Guerrilla,MOM,B,9,6,9,6
84374,Gift of Compleation,MOM,B,9,6,9,6
84375,Glistening Deluge,MOM,B,9,6,9,6
84376,Gloomfang Mauler,MOM,B,9,6,9,6
84377,Grafted Butcher,MOM,B,18,6,18,6
84378,Hoarding Broodlord,MOM,B,9,6,9,6
84379,Ichor Drinker,MOM,B,9,6,9,6
84380,Ichor Shade,MOM,B,9,6,9,6
84381,Invasion of Eldraine,MOM,B,9,6,9,6
84383,Invasion of Fiora,MOM,B,9,6,9,6
84385,Invasion of Innistrad,MOM,B,9,6,9,6
84387,Invasion of Ulgrotha,MOM,B,9,6,9,6
84389,Merciless Repurposing,MOM,B,9,6,9,6
84390,Mirrodin Avenged,MOM,B,9,6,9,6
84391,Nezumi Freewheeler,MOM,WB,9,6,9,6
84393,Nezumi Informant,MOM,B,9,6,9,6
84394,Phyrexian Gargantua,MOM,B,18,18,18,18
84395,Pile On,MOM,B,36,36,36,36
84396,Render Inert,MOM,B,9,6,9,6
84397,Scorn-Blade Berserker,MOM,B,9,6,9,6
84398,Sheoldred,MOM,B,36,360,36,36
84400,Tenured Oilcaster,MOM,B,9,6,9,6
84401,Traumatic Revelation,MOM,B,9,6,9,6
84402,Unseal the Necropolis,MOM,B,9,6,9,6
84403,Vanquish the Weak,MOM,B,9,6,9,6
84404,Akki Scrapchomper,MOM,R,9,6,9,6
84405,Beamtown Beatstick,MOM,R,9,6,9,6
84406,Bloodfeather Phoenix,MOM,R,9,6,9,6
84407,Burning Sun's Fury,MOM,R,18,18,18,18
84408,"Chandra, Hope's Beacon",MOM,R,27,360,27,240
84409,City on Fire,MOM,R,9,6,9,6
84410,Coming In Hot,MOM,R,9,6,9,6
84411,"Etali, Primal Conqueror",MOM,RG,18,720,18,480
84413,Fearless Skald,MOM,R,9,6,9,6
84414,Furnace Gremlin,MOM,R,6,6,6,6
84415,Furnace Host Charger,MOM,R,9,6,9,6
84416,Furnace Reins,MOM,R,9,6,9,6
84417,Hangar Scrounger,MOM,R,9,6,9,6
84418,Harried Artisan,MOM,WR,9,6,9,6
84420,Into the Fire,MOM,R,9,6,9,6
84421,Invasion of Kaldheim,MOM,R,9,18,9,18
84423,Invasion of Karsus,MOM,R,18,18,18,18
84425,Invasion of Mercadia,MOM,R,9,6,9,6
84427,Invasion of Regatha,MOM,R,9,6,9,6
84429,Invasion of Tarkir,MOM,R,18,18,18,18
84431,Karsus Depthguard,MOM,R,6,6,6,6
84432,Khenra Spellspear,MOM,UR,9,6,9,6
84434,Lithomantic Barrage,MOM,R,9,6,9,6
84435,Marauding Dreadship,MOM,R,9,6,9,6
84436,Mirran Banesplitter,MOM,R,18,6,18,6
84437,Nahiri's Warcrafting,MOM,R,9,9,9,9
84438,Onakke Javelineer,MOM,R,6,6,6,6
84439,Pyretic Prankster,MOM,BR,9,6,9,6
84441,Ral's Reinforcements,MOM,R,9,9,9,9
84442,Ramosian Greatsword,MOM,R,9,6,9,6
84443,Rampaging Raptor,MOM,R,18,18,18,18
84444,Redcap Heelslasher,MOM,R,9,6,9,6
84445,Scrappy Bruiser,MOM,R,6,6,6,6
84446,Searing Barb,MOM,R,9,6,9,6
84447,Shatter the Source,MOM,R,9,6,9,6
84448,Shivan Branch-Burner,MOM,R,9,6,9,6
84449,Stoke the Flames,MOM,R,36,36,36,36
84450,Thrashing Frontliner,MOM,R,6,6,6,6
84451,Trailblazing Historian,MOM,R,9,6,9,6
84452,Urabrask,MOM,R,27,360,27,240
84454,Volcanic Spite,MOM,R,18,18,18,18
84455,Voldaren Thrillseeker,MOM,R,9,6,9,6
84456,War-Trained Slasher,MOM,R,9,6,9,6
84457,Wrenn's Resolve,MOM,R,18,9,18,9
84458,Ancient Imperiosaur,MOM,G,9,6,9,6
84459,Arachnoid Adaptation,MOM,G,9,6,9,6
84460,Atraxa's Fall,MOM,G,9,6,9,6
84461,Blighted Burgeoning,MOM,G,9,6,9,6
84462,Bonded Herdbeast,MOM,RG,9,6,9,6
84464,Chomping Kavu,MOM,G,9,6,9,6
84465,Converter Beast,MOM,G,9,6,9,6
84466,Copper Host Crusher,MOM,G,9,6,9,6
84467,Cosmic Hunger,MOM,G,9,6,9,6
84468,Crystal Carapace,MOM,G,9,6,9,6
84469,Deeproot Wayfinder,MOM,G,9,6,9,6
84470,Doomskar Warrior,MOM,G,9,6,9,6
84471,Fertilid's Favor,MOM,G,9,6,9,6
84472,Glistening Dawn,MOM,G,9,6,9,6
84473,Gnottvold Hermit,MOM,UG,9,6,9,6
84475,Herbology Instructor,MOM,BG,9,6,9,6
84477,Invasion of Ikoria,MOM,G,9,6,9,6
84479,Invasion of Ixalan,MOM,G,18,18,18,18
84481,Invasion of Muraganda,MOM,G,9,6,9,6
84483,Invasion of Shandalar,MOM,G,9,6,9,6
84485,Invasion of Zendikar,MOM,G,9,6,9,6
84487,Iridescent Blademaster,MOM,G,9,6,9,6
84488,Kami of Whispered Hopes,MOM,G,9,6,9,6
84489,Overgrown Pest,MOM,G,9,6,9,6
84490,"Ozolith, the Shattered Spire",MOM,G,27,27,27,27
84491,Placid Rottentail,MOM,G,9,6,9,6
84492,Polukranos Reborn,MOM,WG,27,-360,27,27
84494,Portent Tracker,MOM,G,9,6,9,6
84495,Ravenous Sailback,MOM,G,9,6,9,6
84496,Sandstalker Moloch,MOM,G,6,6,6,6
84497,Seed of Hope,MOM,G,9,6,9,6
84498,Serpent-Blade Assailant,MOM,G,9,6,9,6
84499,Storm the Seedcore,MOM,G,9,6,9,6
84500,Streetwise Negotiator,MOM,G,9,6,9,6
84501,Tandem Takedown,MOM,G,9,6,9,6
84502,Tangled Skyline,MOM,G,9,6,9,6
84503,Timberland Ancient,MOM,G,9,6,9,6
84504,Tribute to the World Tree,MOM,G,18,18,18,18
84505,Vengeant Earth,MOM,G,9,6,9,6
84506,Vorinclex,MOM,G,36,360,36,36
84508,War Historian,MOM,G,6,6,6,6
84509,Wary Thespian,MOM,G,9,6,9,6
84510,Wildwood Escort,MOM,G,9,6,9,6
84511,Wrenn and Realmbreaker,MOM,G,18,9,18,18
84512,Baral and Kari Zev,MOM,UR,9,-360,9,9
84513,Borborygmos and Fblthp,MOM,URG,9,9,9,9
84514,Botanical Brawler,MOM,WG,27,27,27,27
84515,Djeru and Hazoret,MOM,WR,36,9,36,27
84516,Drana and Linvala,MOM,WB,9,-360,9,9
84517,Elvish Vatkeeper,MOM,BG,9,6,9,6
84518,Errant and Giada,MOM,WU,9,9,9,6
84519,Ghalta and Mavren,MOM,WG,9,9,9,6
84520,"Glissa, Herald of Predation",MOM,BG,27,9,27,27
84521,Halo Forager,MOM,UB,9,6,9,6
84522,Hidetsugu and Kairi,MOM,UB,18,720,18,480
84523,Inga and Esika,MOM,UG,9,9,9,6
84524,Invasion of Alara,MOM,WUBRG,18,18,18,18
84526,Invasion of Amonkhet,MOM,UB,36,36,36,36
84528,Invasion of Azgol,MOM,BR,18,18,18,18
84530,Invasion of Ergamon,MOM,RG,9,6,9,6
84532,Invasion of Kaladesh,MOM,UR,9,6,9,6
84534,Invasion of Kylem,MOM,WR,9,6,9,6
84536,Invasion of Lorwyn,MOM,BG,9,6,9,6
84538,Invasion of Moag,MOM,WG,9,6,9,6
84540,Invasion of New Capenna,MOM,WB,9,6,9,6
84542,Invasion of New Phyrexia,MOM,WU,36,36,36,36
84544,Invasion of Pyrulea,MOM,UG,9,6,9,6
84546,Invasion of Tolvada,MOM,WB,18,18,18,18
84548,Invasion of Xerex,MOM,WU,9,6,9,6
84550,Joyful Stormsculptor,MOM,UR,6,6,6,6
84551,Kogla and Yidaro,MOM,RG,18,9,18,9
84552,Kroxa and Kunoros,MOM,WBR,9,9,9,6
84553,Marshal of Zhalfir,MOM,WU,9,6,9,6
84554,Mirror-Shield Hoplite,MOM,WR,9,6,9,6
84555,Mutagen Connoisseur,MOM,UG,6,6,6,6
84556,"Omnath, Locus of All",MOM,WUBRG,9,9,9,6
84557,"Quintorius, Loremaster",MOM,WR,9,-360,9,9
84558,Rampaging Geoderm,MOM,RG,9,6,9,6
84559,Rankle and Torbran,MOM,BR,9,9,9,6
84560,Sculpted Perfection,MOM,WB,9,6,9,6
84561,Stormclaw Rager,MOM,BR,9,6,9,6
84562,Thalia and The Gitrog Monster,MOM,WBG,9,9,9,6
84563,Yargle and Multani,MOM,BG,9,9,9,6
84564,Zimone and Dina,MOM,UBG,9,360,9,240
84565,Zurgo and Ojutai,MOM,WUR,27,360,27,240
84566,Flywheel Racer,MOM,,9,6,9,6
84567,Halo Hopper,MOM,,9,6,9,6
84568,Kitesail,MOM,,9,6,9,6
84569,Phyrexian Archivist,MOM,,9,6,9,6
84570,"Realmbreaker, the Invasion Tree",MOM,,9,6,9,6
84571,Skittering Surveyor,MOM,,9,6,9,6
84572,Sword of Once and Future,MOM,,18,18,18,18
84573,Urn of Godfire,MOM,,9,6,9,6
84574,Bloodfell Caves,MOM,BR,0,0,0,0
84575,Blossoming Sands,MOM,WG,0,0,0,0
84576,Dismal Backwater,MOM,UB,0,0,0,0
84577,Jungle Hollow,MOM,BG,0,0,0,0
84578,Rugged Highlands,MOM,RG,0,0,0,0
84579,Scoured Barrens,MOM,WB,0,0,0,0
84580,Swiftwater Cliffs,MOM,UR,0,0,0,0
84581,Thornwood Falls,MOM,UG,0,0,0,0
84582,Tranquil Cove,MOM,WU,0,0,0,0
84583,Wind-Scarred Crag,MOM,WR,0,0,0,0
84584,Plains,MOM,W,0,0,0,0
84585,Plains,MOM,W,0,0,0,0
84586,Island,MOM,U,0,0,0,0
84587,Island,MOM,U,0,0,0,0
84588,Swamp,MOM,B,0,0,0,0
84589,Swamp,MOM,B,0,0,0,0
84590,Mountain,MOM,R,0,0,0,0
84591,Mountain,MOM,R,0,0,0,0
84592,Forest,MOM,G,0,0,0,0
84593,Forest,MOM,G,0,0,0,0
84594,Plains,MOM,W,0,0,0,0
84595,Island,MOM,U,0,0,0,0
84596,Swamp,MOM,B,0,0,0,0
84597,Mountain,MOM,R,0,0,0,0
84598,Forest,MOM,G,0,0,0,0
84693,Banish from Edoras,LTR,W,9,6,9,6
84694,The Battle of Bywater,LTR,W,18,18,18,18
84695,Bill the Pony,LTR,W,9,9,9,9
84696,"Boromir, Warden of the Tower",LTR,W,9,9,9,6
84697,Dawn of a New Age,LTR,W,27,27,27,27
84698,Dúnedain Blade,LTR,W,9,6,9,6
84699,Eagles of the North,LTR,W,9,6,9,6
84700,Eastfarthing Farmer,LTR,W,9,6,9,6
84701,East-Mark Cavalier,LTR,W,9,6,9,6
84702,"Éowyn, Lady of Rohan",LTR,W,9,9,9,9
84703,Errand-Rider of Gondor,LTR,W,9,6,9,6
84704,Escape from Orthanc,LTR,W,9,6,9,6
84705,Esquire of the King,LTR,W,9,6,9,6
84706,"Faramir, Field Commander",LTR,W,9,6,9,6
84707,Flowering of the White Tree,LTR,W,18,18,18,18
84708,Fog on the Barrow-Downs,LTR,W,9,6,9,6
84709,Forge Anew,LTR,W,9,6,9,6
84710,"Frodo, Sauron's Bane",LTR,WB,9,360,9,6
84711,Gandalf the White,LTR,W,27,-360,27,27
84712,Hobbit's Sting,LTR,W,9,6,9,6
84713,"Landroval, Horizon Witness",LTR,W,9,6,9,6
84714,Lost to Legend,LTR,W,9,27,9,27
